,Site,Publication,Period,Lower_context_date,Upper_context_date,Amphora_type,Provenance,Frequency,Notes,Amphora_type_lower_date,Amphora_type_upper_date,Pleiades URI,Latitude,Longitude,Grouped_sites,Site_type,Site_notes,problems,content,Amphora_type_notes,Tyrrhenian_vs_Adriatic,New_type_name,Amphora_type_merged
1037,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,dr 2-4_6,baetica,1.0,Antonine,1.0,125.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,,tyrrhenian,dr 2-4,dr 2-4
1038,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,dr 7-13,baetica,5.0,Antonine,-30.0,150.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,"probably all these types should be merged, because they have the same content and provenance, but because they were separated in the publications I used (I have found no explanation why? different workshops?) I left them like this",fish sauce,,tyrrhenian,dr 7-13,dr 7-13
1039,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,dr 20,baetica,30.0,Antonine,1.0,300.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,olive oil,,tyrrhenian,,dr 20
1040,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,dr 2-4_2,tarraconesis,1.0,Antonine,-25.0,200.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,,tyrrhenian,dr 2-4,dr 2-4
1041,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,dr 28,baetica,1.0,Antonine,1.0,150.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,,tyrrhenian,,dr 28
1042,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,beltran iia,baetica,8.0,Antonine,10.0,150.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,fish sauce,,tyrrhenian,beltran iia,beltran iia
1043,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,dr 14,baetica,13.0,Antonine,50.0,225.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,fish sauce,,tyrrhenian,,dr 14
1044,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,dr 14 similis,lusitania,1.0,Antonine,50.0,225.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,fish sauce,,tyrrhenian,,dr 14 similis
1045,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,spanish_1,spain,17.0,Antonine,1.0,200.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,unknown,,tyrrhenian,unknown,unknown
1046,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,neopunica,africa,4.0,Antonine,1.0,200.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,unknown,,tyrrhenian,,neopunica
1047,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,ostia xxiii,africa,3.0,Antonine,50.0,150.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,olive oil,https://halshs.archives-ouvertes.fr/halshs-03506183/document,tyrrhenian,,ostia xxiii
1048,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,ostia lix,africa,2.0,Antonine,50.0,150.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,olive oil,"Panella, Rizzo 2014, 86, tab 6a",tyrrhenian,,ostia lix
1049,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,ostia xxiii/lix,africa,13.0,Antonine,50.0,150.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,merge with Ostia LIX/XXIII,olive oil,"Panella, Rizzo 2014, 86, tab 6a",tyrrhenian,ostia xxiii,ostia xxiii
1050,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,african_1,africa,45.0,Antonine,150.0,200.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,merge with Africana,unknown,,tyrrhenian,africana_1,africana_1
1051,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,africanai,africa,14.0,Antonine,150.0,400.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,olive oil,,tyrrhenian,africana_1,africana_1
1052,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,schoene-mau 35,tripolitania,23.0,Antonine,30.0,225.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,,tyrrhenian,,schoene-mau 35
1053,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,tripolitana ii,tripolitania,2.0,Antonine,1.0,400.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,unknown,fish sauce and wine suggested https://halshs.archives-ouvertes.fr/halshs-03506183/document,tyrrhenian,,tripolitana ii
1054,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,tripolitana ,tripolitania,6.0,Antonine,1.0,440.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,unknown,,tyrrhenian,tripolitana i,tripolitana i
1055,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,egyptian_2,egypt,1.0,Antonine,150.0,200.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,,tyrrhenian,egyptian,egyptian
1056,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,schoene-mau 15,oriental,2.0,Antonine,-10.0,200.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,fruits,,tyrrhenian,,schoene-mau 15
1057,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,kingsholm 117,oriental,3.0,Antonine,50.0,150.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,"after Panella, Rizzo 2014, 90, tab. 7",tyrrhenian,,kingsholm 117
1058,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,syro-palestinian,oriental,6.0,Antonine,150.0,200.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,,tyrrhenian,,syro-palestinian
1059,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,agora f65-66,anatolia,13.0,Antonine,-50.0,400.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,"Panell, Rizzo 2014, 390",tyrrhenian,,agora f65-66
1060,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,camulodunum 184,aegean,12.0,Antonine,-25.0,150.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,in a few cases the provenance of this amphora given in the sonata ABM spreadshit is Rhodes - it should always be Aegean for the consistency,wine,,tyrrhenian,,camulodunum 184
1061,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,dr 2-4,aegean,1.0,Antonine,-100.0,200.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,,tyrrhenian,,dr 2-4
1062,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,ac3,aegean,1.0,Antonine,1.0,250.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,,tyrrhenian,ac3,ac3
1063,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,dr 43_1,aegean,9.0,Antonine,1.0,250.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,,tyrrhenian,dr 43,dr 43
1064,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,ac1,aegean,36.0,Antonine,1.0,350.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,,tyrrhenian,ac1,ac1
1065,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,ac2,aegean,7.0,Antonine,1.0,225.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,,tyrrhenian,ac2,ac2
1066,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,schoene-mau 38,aegean,1.0,Antonine,-200.0,125.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,,tyrrhenian,,schoene-mau 38
1067,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,dr 2-4,aegean,2.0,Antonine,-100.0,200.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,,tyrrhenian,,dr 2-4
1068,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,schoene-mau 41,aegean/oriental,1.0,Antonine,1.0,200.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,,tyrrhenian,,schoene-mau 41
1069,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,dr 24,aegean,1.0,Antonine,1.0,300.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,olive oil,"Panella, Rizzo 2014, 90, tab. 7",tyrrhenian,,dr 24
1070,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,agora g198/schoene mau xiii,cilicia,1.0,Antonine,75.0,200.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,nan,,tyrrhenian,,agora g198/schoene mau xiii
1071,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,agora m54,cilicia,5.0,Antonine,50.0,180.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,,tyrrhenian,,agora m54
1072,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,agora g199/schoene-mau 27/28,cyprus/cilicia,1.0,Antonine,79.0,310.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,"Panella, Rizzo 2014, 90, tab. 7, visible pitched lining, production in the wine making areas",tyrrhenian,,agora g199/schoene-mau 27/28
1073,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,96.0,192.0,ostia ii 522-523,calabria/sicilia,8.0,Antonine,50.0,200.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,"Panell, Rizzo 2014, 414, tab 11",tyrrhenian,,ostia ii 522-523
1074,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI/LI,96.0,192.0,kapitan 1/2,aegean/oriental,1.0,Antonine,75.0,400.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,,tyrrhenian,kapitan 2,kapitan 2
1075,"roma, meta sudans","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",LR,-150.0,-1.0,dr 1,tyrrhenian italy,1.0,Antonine,-150.0,-50.0,https://pleiades.stoa.org/places/285857974,41.890169,12.492269,roma,urban,,,wine,,tyrrhenian,,dr 1
1076,"roma, meta sudans, via nova","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,54.0,68.0,dr 2-4_5,tyrrhenian italy,285.0,Nero,-70.0,225.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,wine,,tyrrhenian,dr 2-4,dr 2-4
1077,"roma, meta sudans, via nova","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,54.0,68.0,dr 21-22,tyrrhenian italy,6.0,Nero,-25.0,100.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,fish sauce,https://books.google.pl/books?id=umxMEAAAQBAJ&pg=PA437&lpg=PA437&dq=amphora+dr+21-22+botte&source=bl&ots=Jfet_K3sEW&sig=ACfU3U2ekLoscRldMQybYP86_52HKyiX0A&hl=pl&sa=X&ved=2ahUKEwi3rvb-k-71AhWUy4sKHf1_CekQ6AF6BAgPEAM#v=onepage&q=amphora%20dr%2021-22%20botte&f=false,tyrrhenian,,dr 21-22
1078,"roma, meta sudans, via nova","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,54.0,68.0,dr 6a,adriatic italy,17.0,Nero,-25.0,50.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,wine,,tyrrhenian,,dr 6a
1079,"roma, meta sudans, via nova","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,54.0,68.0,dr 2-4_5,adriatic italy,2.0,Nero,-70.0,225.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,wine,,tyrrhenian,dr 2-4,dr 2-4
1080,"roma, meta sudans, via nova","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,54.0,68.0,spello/ostia ii 521/ iii 369-370,italy - tiber valley,77.0,Nero,50.0,200.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,wine,,tyrrhenian,ostia iii 369,ostia iii 369
1081,"roma, meta sudans, via nova","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,54.0,68.0,gauloise 3,gaul,2.0,Nero,1.0,100.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,wine,,tyrrhenian,,gauloise 3
1082,"roma, meta sudans, via nova","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,54.0,68.0,dr 2-4_3,gaul,2.0,Nero,-30.0,100.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,wine,,tyrrhenian,dr 2-4,dr 2-4
1083,"roma, meta sudans, via nova","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,54.0,68.0,gauloise 4,gaul,8.0,Nero,50.0,300.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,wine,,tyrrhenian,,gauloise 4
1084,"roma, meta sudans, via nova","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,54.0,68.0,gauloise_5,gaul,6.0,Nero,58.0,64.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,wine,,tyrrhenian,gauloise 1,gauloise 1
1085,"roma, meta sudans, via nova","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,54.0,68.0,haltern 70,baetica,39.0,Nero,-80.0,192.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,defrutum,,tyrrhenian,,haltern 70
1086,"roma, meta sudans, via nova","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,54.0,68.0,dr 7-13,baetica,65.0,Nero,-30.0,150.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,"probably all these types should be merged, because they have the same content and provenance, but because they were separated in the publications I used (I have found no explanation why? different workshops?) I left them like this",fish sauce,,tyrrhenian,dr 7-13,dr 7-13
1087,"roma, meta sudans, via nova","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,54.0,68.0,dr 28,baetica,1.0,Nero,1.0,150.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,wine,,tyrrhenian,,dr 28
1088,"roma, meta sudans, via nova","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,54.0,68.0,dr 20,baetica,136.0,Nero,1.0,300.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,olive oil,,tyrrhenian,,dr 20
1089,"roma, meta sudans, via nova","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,54.0,68.0,dr 2-4_2,tarraconesis,36.0,Nero,-25.0,200.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,wine,,tyrrhenian,dr 2-4,dr 2-4
1090,"roma, meta sudans, via nova","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,54.0,68.0,dr 2-4_6,baetica,4.0,Nero,1.0,125.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,wine,,tyrrhenian,dr 2-4,dr 2-4
