,Site,Publication,Period,Lower_context_date,Upper_context_date,Amphora_type,Provenance,Frequency,Notes,Amphora_type_lower_date,Amphora_type_upper_date,Pleiades URI,Latitude,Longitude,site,Grouped_sites,Site_type,Site_notes,Amphora_type_main,amphora_type,problems,content,Amphora_type_notes
920,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,african_3,africa,4.0,,150.0,400.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,african,african,merge with Africana,unknown,
921,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,tripolitana i,tripolitania,1.0,,1.0,150.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,tripolitana i,tripolitana i,,olive oil,
922,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,schoene-mau 35,africa,8.0,,30.0,225.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,schoene-mau 35,schoene-mau 35,,wine,
923,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,ostia i 457,africa,5.0,,50.0,300.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,ostia i 457,ostia i 457,,wine,"fractional Dr 2-4, see Panell, Rizzo 2014, 289"
924,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,agora m254,sicilia,4.0,,1.0,400.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,agora m254,agora m254,,wine,
925,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,ostia ii 523,sicilia,2.0,,50.0,200.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,ostia ii 523,ostia ii 523,,wine,"Panell, Rizzo 2014, 415, tab 12."
926,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,egyptian,egypt,2.0,,-25.0,300.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,egyptian,egyptian,,wine,
927,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,agora f65-66,anatolia,13.0,,-50.0,400.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,agora f65-66,agora f65-66,,wine,"Panell, Rizzo 2014, 390"
928,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,ostia i 310,aegean/oriental,4.0,,1.0,200.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,ostia i 310,ostia i 310,,unknown,
929,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,ostia iv 236,aegean/oriental,1.0,,1.0,200.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,ostia iv 236,ostia iv 236,,unknown,
930,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,agora m255,aegean/oriental,2.0,,350.0,400.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,agora m255,agora m255,,wine,"it is a 4th c. form of MRA3 file:///Users/paulik/Downloads/Excavation_for_the_New_Acropolis_Museum.pdf, since MRA3 and LRA3 were classified as wine jars this should be the sam, though garum and unguents have also been proposed as the possible content, literary evidence suggests that the area they were roduced was a wine producing region"
931,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,ostia i 365,aegean/oriental,2.0,,80.0,90.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,ostia i 365,ostia i 365,,unknown,
932,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,cos/rhodes,aegean,3.0,,1.0,200.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,cos/rhodes,cos/rhodes,,wine,
933,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,dr 2-4,aegean,3.0,,-100.0,200.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,dr 2-4,dr 2-4,,wine,
934,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,camulodunum 184,aegean,6.0,,-25.0,150.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,camulodunum 184,camulodunum 184,in a few cases the provenance of this amphora given in the sonata ABM spreadshit is Rhodes - it should always be Aegean for the consistency,wine,
935,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,dr 43_1,aegean,2.0,,1.0,250.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,dr 43,dr 43,,wine,
936,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,ac1,aegean,4.0,,1.0,350.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,ac1,ac1,,wine,
937,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,ostia i 458-459,aegean/oriental,4.0,,1.0,200.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,ostia i 458-459,ostia i 458-459,,unknown,
938,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI,1.0,200.0,schoene-mau 38,aegean,2.0,,-200.0,125.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,schoene-mau 38,schoene-mau 38,,wine,
939,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI/LI,200.0,400.0,beltran 72,baetica,3.0,,250.0,500.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,beltran 72,beltran 72,,fish sauce,
940,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI/LI,200.0,400.0,tripolitana ii,tripolitania,2.0,,1.0,400.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,tripolitana ii,tripolitana ii,,unknown,fish sauce and wine suggested https://halshs.archives-ouvertes.fr/halshs-03506183/document
941,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI/LI,200.0,400.0,tripolitana iii,tripolitania,4.0,,209.0,440.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,tripolitana iii,tripolitana iii,,olive oil,
942,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI/LI,200.0,400.0,kapitan 1,aegean/oriental,5.0,,75.0,350.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,kapitan 1,kapitan 1,,wine,
943,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",EI/LI,200.0,400.0,kapitan 2,aegean/oriental,2.0,,175.0,400.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,kapitan 2,kapitan 2,,wine,
944,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",LI,300.0,700.0,keay 52,calabria/sicilia,4.0,,350.0,700.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,keay 52,keay 52,,wine,
945,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",LI,300.0,700.0,spatheia,africa,4.0,,375.0,700.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,spatheia,spatheia,,unknown,
946,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",LI,300.0,700.0,lra1,aegean/oriental,2.0,,250.0,650.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,lra1,lra1,,wine,"Piéri (2005), visible pitch-lining"
947,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",LI,300.0,700.0,lra4/5,orient,2.0,,100.0,750.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,lra4/5,lra4/5,,wine,
948,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",LR,-150.0,-1.0,dr 1,tyrrhenian italy,11.0,,-150.0,-50.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,dr 1,dr 1,,wine,
949,"roma, domus tiberiana","Meylan Krause M.-F., Domus tiberiana. Analyses stratigraphiques et céramologiques, BAR,  International Series 1058, 2002",LR,-150.0,-1.0,lamb.2,adriatic italy,1.0,,-200.0,-25.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"roma, domus tiberiana",roma,urban,,lamb.2,lamb.2,,wine,evidence from Marague des Giennes
950,"roma, foro transitorio","Marucci A. 2006: ‘Foro Transitorio. Sistema di smaltimento delle acque del portico nord-occidentale: stratigrafia e materiali dei livelli di abbandono (fasi II e III)’, in R. Meneghini, R. Santangeli Valenzani ed., Roma. Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 57-92.",EI,1.0,200.0,dr 2-4_5,tyrrhenian italy,5.0,,-70.0,225.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"roma, foro transitorio",roma,urban,,dr 2-4,dr 2-4,,wine,
951,"roma, foro transitorio","Marucci A. 2006: ‘Foro Transitorio. Sistema di smaltimento delle acque del portico nord-occidentale: stratigrafia e materiali dei livelli di abbandono (fasi II e III)’, in R. Meneghini, R. Santangeli Valenzani ed., Roma. Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 57-92.",EI,1.0,200.0,dr 21-22,s italy/eastern mediterranean,1.0,,-25.0,100.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"roma, foro transitorio",roma,urban,,dr 21-22,dr 21-22,,fish sauce,https://books.google.pl/books?id=umxMEAAAQBAJ&pg=PA437&lpg=PA437&dq=amphora+dr+21-22+botte&source=bl&ots=Jfet_K3sEW&sig=ACfU3U2ekLoscRldMQybYP86_52HKyiX0A&hl=pl&sa=X&ved=2ahUKEwi3rvb-k-71AhWUy4sKHf1_CekQ6AF6BAgPEAM#v=onepage&q=amphora%20dr%2021-22%20botte&f=false
952,"roma, foro transitorio","Marucci A. 2006: ‘Foro Transitorio. Sistema di smaltimento delle acque del portico nord-occidentale: stratigrafia e materiali dei livelli di abbandono (fasi II e III)’, in R. Meneghini, R. Santangeli Valenzani ed., Roma. Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 57-92.",EI,1.0,200.0,spello/ostia ii 521/ iii 369-370,italy - tiber valley,6.0,,50.0,200.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"roma, foro transitorio",roma,urban,,spello/ostia ii 521/ iii 369-370,spello/ostia ii 521/ iii 369-370,,wine,
953,"roma, foro transitorio","Marucci A. 2006: ‘Foro Transitorio. Sistema di smaltimento delle acque del portico nord-occidentale: stratigrafia e materiali dei livelli di abbandono (fasi II e III)’, in R. Meneghini, R. Santangeli Valenzani ed., Roma. Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 57-92.",EI,1.0,200.0,ostia ii 522-523,calabria/sicilia,2.0,,50.0,200.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"roma, foro transitorio",roma,urban,,ostia ii 522-523,ostia ii 522-523,,wine,"Panell, Rizzo 2014, 414, tab 11"
954,"roma, foro transitorio","Marucci A. 2006: ‘Foro Transitorio. Sistema di smaltimento delle acque del portico nord-occidentale: stratigrafia e materiali dei livelli di abbandono (fasi II e III)’, in R. Meneghini, R. Santangeli Valenzani ed., Roma. Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 57-92.",EI,1.0,200.0,gauloise_2,gaul,9.0,,1.0,200.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"roma, foro transitorio",roma,urban,,gauloise,gauloise,,wine,
955,"roma, foro transitorio","Marucci A. 2006: ‘Foro Transitorio. Sistema di smaltimento delle acque del portico nord-occidentale: stratigrafia e materiali dei livelli di abbandono (fasi II e III)’, in R. Meneghini, R. Santangeli Valenzani ed., Roma. Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 57-92.",EI,1.0,200.0,dr 20,baetica,4.0,,1.0,300.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"roma, foro transitorio",roma,urban,,dr 20,dr 20,,olive oil,
956,"roma, foro transitorio","Marucci A. 2006: ‘Foro Transitorio. Sistema di smaltimento delle acque del portico nord-occidentale: stratigrafia e materiali dei livelli di abbandono (fasi II e III)’, in R. Meneghini, R. Santangeli Valenzani ed., Roma. Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 57-92.",EI,1.0,200.0,beltran iia,baetica,2.0,,10.0,150.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"roma, foro transitorio",roma,urban,,beltran iia,beltran iia,,fish sauce,
957,"roma, foro transitorio","Marucci A. 2006: ‘Foro Transitorio. Sistema di smaltimento delle acque del portico nord-occidentale: stratigrafia e materiali dei livelli di abbandono (fasi II e III)’, in R. Meneghini, R. Santangeli Valenzani ed., Roma. Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 57-92.",EI,1.0,200.0,dr 14,baetica,3.0,,50.0,225.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"roma, foro transitorio",roma,urban,,dr 14,dr 14,,fish sauce,
958,"roma, foro transitorio","Marucci A. 2006: ‘Foro Transitorio. Sistema di smaltimento delle acque del portico nord-occidentale: stratigrafia e materiali dei livelli di abbandono (fasi II e III)’, in R. Meneghini, R. Santangeli Valenzani ed., Roma. Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 57-92.",EI,1.0,200.0,dr 28,baetica,1.0,,1.0,150.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"roma, foro transitorio",roma,urban,,dr 28,dr 28,,wine,
959,"roma, foro transitorio","Marucci A. 2006: ‘Foro Transitorio. Sistema di smaltimento delle acque del portico nord-occidentale: stratigrafia e materiali dei livelli di abbandono (fasi II e III)’, in R. Meneghini, R. Santangeli Valenzani ed., Roma. Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 57-92.",EI,1.0,200.0,baetican,baetica,3.0,,1.0,200.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"roma, foro transitorio",roma,urban,,baetican,baetican,,unknown,
960,"roma, foro transitorio","Marucci A. 2006: ‘Foro Transitorio. Sistema di smaltimento delle acque del portico nord-occidentale: stratigrafia e materiali dei livelli di abbandono (fasi II e III)’, in R. Meneghini, R. Santangeli Valenzani ed., Roma. Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 57-92.",EI,1.0,200.0,dr 14 similis,lusitania,1.0,,50.0,225.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"roma, foro transitorio",roma,urban,,dr 14 similis,dr 14 similis,,fish sauce,
961,"roma, foro transitorio","Marucci A. 2006: ‘Foro Transitorio. Sistema di smaltimento delle acque del portico nord-occidentale: stratigrafia e materiali dei livelli di abbandono (fasi II e III)’, in R. Meneghini, R. Santangeli Valenzani ed., Roma. Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 57-92.",EI,1.0,200.0,spanish_1,spain,3.0,,1.0,200.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"roma, foro transitorio",roma,urban,,spanish,spanish,,unknown,
962,"roma, foro transitorio","Marucci A. 2006: ‘Foro Transitorio. Sistema di smaltimento delle acque del portico nord-occidentale: stratigrafia e materiali dei livelli di abbandono (fasi II e III)’, in R. Meneghini, R. Santangeli Valenzani ed., Roma. Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 57-92.",EI,1.0,200.0,ostia ii 522/iii 464,africa,1.0,,-25.0,500.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"roma, foro transitorio",roma,urban,,ostia ii 522/iii 464,ostia ii 522/iii 464,,wine,"Panell, Rizzo 2014, 414, tab 11"
963,"roma, foro transitorio","Marucci A. 2006: ‘Foro Transitorio. Sistema di smaltimento delle acque del portico nord-occidentale: stratigrafia e materiali dei livelli di abbandono (fasi II e III)’, in R. Meneghini, R. Santangeli Valenzani ed., Roma. Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 57-92.",EI,1.0,200.0,ostia lix,africa,2.0,,50.0,150.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"roma, foro transitorio",roma,urban,,ostia lix,ostia lix,,olive oil,"Panella, Rizzo 2014, 86, tab 6a"
964,"roma, foro transitorio","Marucci A. 2006: ‘Foro Transitorio. Sistema di smaltimento delle acque del portico nord-occidentale: stratigrafia e materiali dei livelli di abbandono (fasi II e III)’, in R. Meneghini, R. Santangeli Valenzani ed., Roma. Lo scavo dei fori imperiali 1995–2000: i contesti ceramici, Roma, p. 57-92.",EI,1.0,200.0,ostia xxiii,africa,1.0,,50.0,150.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,"roma, foro transitorio",roma,urban,,ostia xxiii,ostia xxiii,,olive oil,https://halshs.archives-ouvertes.fr/halshs-03506183/document
